ID,Código,Descrição,Unidade,NCM,Preço de compra final,Situação,Estoque,Preço de custo,Fornecedor,Estoque minimo,Largura do Produto,Altura do Produto,Profundidade do produto,Código Pai,Grupo de produtos,Marca,CEST,Volumes,Descrição Curta,Cross-Docking,URL Imagens Externas,Link Externo,Meses Garantia no Fornecedor,Clonar dados do pai,Frete Grátis,Número FCI,Unidade de medida
16560109256,612,mesa 1m x 1m onix c/vidro serigrado preto base tempranillo TALISMA,un,9403.60.00,499,Ativo,0,276,TALISMA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16614609593,748,MESA CENTRO ARTELY CLEAR Off White SALVADOS,UN,,349,Ativo,-1,"91,19",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16531824159,535,Mesa Centro Artely Saara Salvados,un,,149,Ativo,0,0,,0,0.00,0.00,0.00,	,,,,0,,0,	,,,NÃO,NÃO,,Centímetro
16500323728,344,MESA COM 2 BANCOS,UN,,699,Ativo,0,"344,64",KAPPESBERG,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500323730,345,COR:CANELA/BRANCO,UN,,699,Ativo,2,"344,64",KAPPESBERG,0,0.00,0.00,0.00,344,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16500323732,346,COR:FREIJO/PRETO FOSCO,UN,,699,Ativo,1,"344,64",KAPPESBERG,0,0.00,0.00,0.00,344,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16555251657,603,Mesa De Cabeceira Atualle 0238r 2gv,UN,,120,Ativo,0,"32,09",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16534507440,547,mesa de centro bechara presente,un,,249,Ativo,1,0,BECHARA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16493378727,257,MESA DE CENTRO LIMA,UN,,329,Ativo,0,"179,48",BECHARA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16493381054,258,COR:NATURALLE/OFF WHITE,UN,,329,Ativo,1,"179,48",BECHARA,0,0.00,0.00,0.00,257,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16513988677,451,MESA NÁPOLI 70X70 CRAQ C/ 4 CAD FLORAL PRETO,UN,,699,Ativo,0,379,MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16621270010,766,MESA NOTAVEL OFFICE NT 2010 2GV FLEX COLOR NT2010,un,,349,Ativo,-1,"75,84",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500092026,312,MESA OFFICE 1 GAVETA INFINITY,UN,,249,Ativo,0,"131,33",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506673622,382,COR:ANGELIN/BOUCLE,UN,,249,Ativo,2,"131,33",CASTRO,0,0.00,0.00,0.00,312,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16500094807,314,COR:BRANCO LINE/BRANCO LINE/BOUCLE,UN,,249,Ativo,-1,"131,33",CASTRO,0,0.00,0.00,0.00,312,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16500094806,313,COR:CEDRO/BOUCLE,UN,,249,Ativo,-1,"131,33",CASTRO,0,0.00,0.00,0.00,312,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16480256360,117,MESA OFFICE 2050,UN,,449,Ativo,0,305,MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16480261232,118,COR:PRETO,UN,,449,Ativo,0,305,MOVELIPE,0,0.00,0.00,0.00,117,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16547283596,564,MESA PARA 6 CAD TALISMA COR:CARVALHO/CASTELLI,UN,9403.40.00,399,Ativo,0,"190,8",TALISMA,0,0.00,0.00,0.00,	,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
16464820388,	,MESA PARA ESCRITÓRIO TURIM,UN,,299,Ativo,0,"158,56",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16464821388,	,MESA PARA ESCRITÓRIO TURIM COR:AMENDOA,UN,,299,Ativo,-1,"158,56",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16464821386,	,MESA PARA ESCRITÓRIO TURIM COR:BRANCO,UN,,299,Ativo,0,"158,56",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16464821385,	,MESA PARA ESCRITÓRIO TURIM COR:PRETO,UN,,299,Ativo,0,"158,56",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16469350539,75,MESA POP CABERNET 120X90 TALISMA,UN,,349,Ativo,0,"171,72",TALISMA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16469350545,77,COR:CABERNET/BRANCO;cor:CARVALHO/CASTELLI,UN,,349,Ativo,-2,"171,72",TALISMA,0,0.00,0.00,0.00,75,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16469350543,76,COR:CABERNET/TABACO,UN,,349,Ativo,-2,"171,72",TALISMA,0,0.00,0.00,0.00,75,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16469347007,72,MESA POP CABERNET 90X90 TALISMA,UN,,299,Ativo,0,"134,62",TALISMA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16469349061,74,COR:CABERNET/BRANCO,UN,,299,Ativo,0,"134,62",TALISMA,0,0.00,0.00,0.00,72,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16547548681,565,COR:CARVALHO/CASTELLI,UN,,299,Ativo,5,"134,62",TALISMA,0,0.00,0.00,0.00,72,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16469349046,73,COR:CARVALHO/TABACO,UN,,299,Ativo,-4,"134,62",TALISMA,0,0.00,0.00,0.00,72,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16483178065,145,MESA PRAIANA 4 CAD,UN,,799,Ativo,0,419,MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483178068,146,COR:FREIJÓ/BEGE,UN,,799,Ativo,0,419,MOVELIPE,0,0.00,0.00,0.00,145,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500351627,350,MESA REDONDA COM BANCOS PIZZA ESTOFADOS,UN,,749,Ativo,0,"420,96",KAPPESBERG,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500351631,351,COR:CANELA/BRANCO,UN,,749,Ativo,-1,"420,96",KAPPESBERG,0,0.00,0.00,0.00,350,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16500351633,352,COR:FREIJO/PRETO FOSCO,UN,,749,Ativo,0,"420,96",KAPPESBERG,0,0.00,0.00,0.00,350,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16516172799,455,"MESA ROBUSTA CANDIAN 1,60 X 0,80 C/VIDRO CANTO COPO",UN,,999,Ativo,0,"545,11",JCM,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16516174185,456,COR:CINAMOMO/OFF WHITE,UN,,999,Ativo,2,"545,11",JCM,0,0.00,0.00,0.00,455,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16516339115,467,"MESA ROBUSTA CANDIAN 1,60 X 0,80 TAMP. AMADEIRADO S/VIDRO",UN,9403.40.00,699,Ativo,0,"343,33",JCM,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16516339117,468,COR:CINAMOMO,UN,9403.40.00,699,Ativo,1,"343,33",JCM,0,0.00,0.00,0.00,467,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16532492903,538,"MESA ROMA 1,20X75 CRAQ C/ 4CAD BAIXA FLORAL PRETO",un,9403.40.00,999,Ativo,1,539,MOVELIPE,0,0.00,0.00,0.00,	,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500208880,338,"MESA SECRETARIA 1,18MT",UN,,299,Ativo,0,"167,78",KAPPESBERG,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500272874,339,COR:CANELA/BRANCO,UN,,299,Ativo,4,"167,78",KAPPESBERG,0,0.00,0.00,0.00,338,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500272876,340,COR:FREIJO/PRETO FOSCO,UN,,299,Ativo,1,"167,78",KAPPESBERG,0,0.00,0.00,0.00,338,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500313438,341,"MESA SECRETARIA 1,36MT",UN,,349,Ativo,0,"180,31",KAPPESBERG,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16500313442,342,COR:CNBR,UN,,349,Ativo,5,"180,31",KAPPESBERG,0,0.00,0.00,0.00,341,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16500313446,343,COR:FREIJO/PRETO FOSCO,UN,,349,Ativo,0,"180,31",KAPPESBERG,0,0.00,0.00,0.00,341,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16516332126,460,"MESA SIMPATIA CANDIAN 0,90 X 0,90 CC C/VIDRO",UN,9403.40.00,"1.099,00",Ativo,0,"575,24",JCM,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16516333811,461,COR:CINAMOMO/OFF WHITE,UN,9403.40.00,"1.099,00",Ativo,0,"575,24",JCM,0,0.00,0.00,0.00,460,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16516341029,469,"MESA SIMPATIA CANDIAN 0,90 X 0,90 S/VIDRO TAMP. AMADEIRADO",UN,9403.40.00,899,Ativo,0,"451,76",JCM,0,0.00,0.00,0.00,	,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
16516341031,470,COR:CINAMOMO,UN,9403.40.00,899,Ativo,2,"451,76",JCM,0,0.00,0.00,0.00,469,,,28.061.00,0,,0,	,,0,SIM,NÃO,,Centímetro
16516335277,462,"MESA SIMPATIA CANDIAN 1,20 X 0,80 CC C/VIDRO",UN,,"1.299,00",Ativo,0,"623,43",JCM,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16516335278,463,COR:CINAMOMO/OFF WHITE,UN,,"1.299,00",Ativo,3,"623,43",JCM,0,0.00,0.00,0.00,462,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16469352284,78,MESA SUPERFICIE DE VIDRO SAIA ALTA,UN,,649,Ativo,0,"348,72",TALISMA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16469356725,82,COR:BRANCO MARMORIZADO/BRANCO;BASE:BARCELONA,UN,,649,Ativo,0,"348,74",TALISMA,0,0.00,0.00,0.00,78,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16469356717,81,COR:BRANCO MARMORIZADO/BRANCO;BASE:COUNTRY,UN,,699,Ativo,0,"391,14",TALISMA,0,0.00,0.00,0.00,78,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16469356714,80,COR:BRANCO MARMORIZADO/TABACO;BASE:BARCELONA,UN,,649,Ativo,0,"348,74",TALISMA,0,0.00,0.00,0.00,78,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16469356706,79,COR:BRANCO MARMORIZADO/TABACO;BASE:COUNTRY,UN,,699,Ativo,0,"391,14",TALISMA,0,0.00,0.00,0.00,78,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16469356737,84,COR:PRETO MARMORIZADO/TABACO;BASE:BARCELONA,UN,,649,Ativo,0,"348,74",TALISMA,0,0.00,0.00,0.00,78,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16469356731,83,COR:PRETO MARMORIZADO/TABACO;BASE:COUNTRY,UN,,699,Ativo,0,"391,14",TALISMA,0,0.00,0.00,0.00,78,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483167956,141,MESA ZAMARCHI 120 C/ 6CAD (15) 150X84,UN,,"1.199,00",Ativo,0,710,MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483167957,142,COR:CANELA/SUEDE CACAU,UN,,"1.199,00",Ativo,-2,672,MOVELIPE,0,0.00,0.00,0.00,141,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16520366447,476,MESA ZAMARCHI 120 CANELA,UN,9403.40.00,399,Ativo,-1,207,MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483173730,143,MESA ZAMARCHI 122 C/ 4CAD (15) 114X84,UN,,999,Ativo,0,539,MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483173731,144,COR:CANELA/SUEDE CACAU,UN,,999,Ativo,0,539,MOVELIPE,0,0.00,0.00,0.00,143,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483150624,137,MESA ZAMARCHI 136 C/ 6CAD (27) 160X90,UN,,"2.999,00",Ativo,0,"1.599,00",MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483150625,138,COR:CANELA/JOLI PALHA/VD CREME,UN,,"2.999,00",Ativo,1,"1.599,00",MOVELIPE,0,0.00,0.00,0.00,137,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16483161442,139,MESA ZAMARCHI 150 C/ 4CAD (21) 120X90,UN,,"1.999,00",Ativo,0,"1.112,00",MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483161443,140,COR:CANELA/JOLI MARROM/VD CREME,UN,,"1.999,00",Ativo,0,"1.119,00",MOVELIPE,0,0.00,0.00,0.00,139,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483144711,135,MESA ZAMARCHI 170 C/ 6CAD (27) 160X90,UN,,"2.999,00",Ativo,0,"1.599,00",MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16483148761,136,COR:CANELA/JOLI PALHA/VD CREME,UN,,"2.999,00",Ativo,1,"1.599,00",MOVELIPE,0,0.00,0.00,0.00,135,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16613906476,742,MODULADO PONTE AMERICA KING MOPAR,un,,699,Ativo,0,"378,4",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16613908801,743,COR:FREIJO/GRAFITE,un,,699,Ativo,0,"378,4",MOPAR,0,0.00,0.00,0.00,742,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16613908805,744,COR:FREIJO/OFF WHITE,un,,699,Ativo,-1,"378,4",MOPAR,0,0.00,0.00,0.00,742,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16620365318,759,MODULO AÉREO AMERICA 1380MM,UN,,419,Ativo,0,"232,8",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16620368847,760,COR:FREIJO/GRAFITE,UN,,419,Ativo,1,"232,8",MOPAR,0,0.00,0.00,0.00,759,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16620368851,761,COR:FREIJO/OFF WHITE,UN,,419,Ativo,-1,"232,8",MOPAR,0,0.00,0.00,0.00,759,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16620370712,762,MODULO AMERICA 01 PORTA,UN,,349,Ativo,0,"194,4",MOPAR,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16620372134,763,COR:FREIJO/GRAFITE,UN,,349,Ativo,0,"194,4",MOPAR,0,0.00,0.00,0.00,762,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16620372139,764,COR:FREIJO/OFF WHITE,UN,,349,Ativo,-1,"194,4",MOPAR,0,0.00,0.00,0.00,762,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16465134660,	,MULTI USO 2311A 2PTS VERSATIL,UN,,279,Ativo,0,"177,59",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465134696,	,MULTI USO 2311A 2PTS VERSATIL COR:ANGELIN,UN,,279,Ativo,0,"177,59",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16465134769,	,MULTI USO 2311A 2PTS VERSATIL COR:BRANCO,UN,,279,Ativo,0,"177,59",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16465134732,	,MULTI USO 2311A 2PTS VERSATIL COR:MACADAMIA,UN,,279,Ativo,0,"177,59",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16465104449,	,MULTI USO 2312A 2PTS VERSATIL,UN,,299,Ativo,0,"177,59",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465116972,	,MULTI USO 2312A 2PTS VERSATIL COR:ANGELIN,UN,,299,Ativo,2,"177,59",CASTRO,3,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465117017,	,MULTI USO 2312A 2PTS VERSATIL COR:BRANCO,UN,,299,Ativo,4,"177,59",CASTRO,2,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465116998,	,MULTI USO 2312A 2PTS VERSATIL COR:MACADAMIA,UN,,299,Ativo,2,"177,59",CASTRO,3,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16492636660,230,MULTIUSO 2PTS FREIJO SALVADOS,UN,,249,Ativo,0,249,salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506759285,393,MULTIUSO BRIZ 2315A 2PTS,UN,9403.50.00,299,Ativo,0,"177,57",CASTRO,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16506762021,394,COR:ANGELIN/ANGELIN/BOUCLE,UN,9403.50.00,299,Ativo,9,"177,57",CASTRO,5,0.00,0.00,0.00,393,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16618964809,757,COR:ANGELIN/BLANC/BOUCLE,UN,9403.50.00,299,Ativo,-2,"177,57",CASTRO,0,0.00,0.00,0.00,393,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16506762022,395,COR:BRANCO LINE/BRANCO LINE/BOUCLE,UN,9403.50.00,299,Ativo,10,"170,45",CASTRO,7,0.00,0.00,0.00,393,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466903560,	,MULTIUSO CAIRO PARA FORNO,UN,,299,Ativo,0,"192,22",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466906794,	,MULTIUSO CAIRO PARA FORNO COR:BRANCO,UN,,299,Ativo,0,"192,22",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16466906758,	,MULTIUSO CAIRO PARA FORNO COR:FREIJO/BAUNILHA,UN,,299,Ativo,2,"192,22",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16466906806,	,MULTIUSO CAIRO PARA FORNO COR:FREIJO/CHUMBO,UN,,299,Ativo,0,"192,22",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16466906783,	,MULTIUSO CAIRO PARA FORNO COR:MONTANA/MONTANA,UN,,299,Ativo,0,"192,22",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16466906770,	,MULTIUSO CAIRO PARA FORNO COR:NOGAL/BAUNILHA,UN,,299,Ativo,-2,"192,22",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16466892322,	,MULTIUSO DACAR,UN,,199,Ativo,0,"97,6",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466893918,	,MULTIUSO DACAR COR:BRANCO,UN,,199,Ativo,0,"97,6",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16466893906,	,MULTIUSO DACAR COR:FREIJO/BAUNILHA,UN,,199,Ativo,0,"97,6",DACHERI,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16467720628,	,MULTIUSO DALLAS,UN,,249,Ativo,0,"139,55",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16467733630,	,MULTIUSO DALLAS COR:BRANCO,UN,,249,Ativo,0,"139,55",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16580340452,650,MULTIUSO DENVER AMARULA DORIPEL,UN,,399,Ativo,-1,"89,46",DORIPEL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16477634298,110,MULTIUSO DUETO AMARULA DORIPEL,UN,,399,Ativo,-1,"107,2",DORIPEL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16603101522,729,MULTIUSO DUETO branco DORIPEL,UN,,449,Ativo,-1,"77,24",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16467628436,	,multiuso ibiza salvados,UN,,199,Ativo,-1,0,,0,0.00,0.00,0.00,	,,,,0,,0,	,,,NÃO,NÃO,,Centímetro
16463802046,	,MULTIUSO OPEN,UN,,249,Ativo,0,159,MOVELIPE,0,56.00,173.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16463803728,	,MULTIUSO OPEN COR:BRANCO,UN,,249,Ativo,4,159,MOVELIPE,0,56.00,173.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16463803735,	,MULTIUSO OPEN COR:NATURE,UN,,249,Ativo,4,159,MOVELIPE,0,56.00,173.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16500932104,353,MULTIUSO PARA AGUA 1PT SALVADOS,UN,,120,Ativo,0,120,salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466879602,	,MULTIUSO SLIM,UN,9403.40.00,199,Ativo,0,"112,05",DACHERI,0,0.00,0.00,0.00,	,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466883384,	,MULTIUSO SLIM COR:BRANCO,UN,9403.40.00,199,Ativo,2,"112,05",DACHERI,1,0.00,0.00,0.00,	,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466883413,	,MULTIUSO SLIM COR:FREIJO/BAUNILHA,UN,9403.40.00,199,Ativo,1,"112,05",DACHERI,1,0.00,0.00,0.00,	,,,28.061.00,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466027365,	,MULTIUSO TOULON,UN,,159,Ativo,0,"89,72",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466028511,	,MULTIUSO TOULON COR:BRANCO,UN,,159,Ativo,0,"89,72",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16466028510,	,MULTIUSO TOULON COR:NOGAL MANCHESTER/PRETO,UN,,159,Ativo,0,"89,72",MÓVEIS SUL,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16510785940,439,Nicho Microondas Luciane Isis 60cm,UN,,79,Ativo,0,"20,51",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16486582413,175,PAINEL AMBAR,UN,,699,Ativo,0,"390,69",BECHARA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16486584206,176,COR:OFF WHITE/NATURE/RIPADO,UN,,699,Ativo,0,"390,69",BECHARA,0,0.00,0.00,0.00,175,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16486578739,173,PAINEL ATLAS,UN,,589,Ativo,0,"328,03",BECHARA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16486581353,174,COR:OFF WHITE/CINAMOMO/RIPADO,UN,,589,Ativo,0,"328,03",BECHARA,0,0.00,0.00,0.00,173,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16592555395,680,"Painel Bechara Denver Ptv Ate 55"" (SALVADOS)",UN,,399,Ativo,-2,"192,21",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466165906,	,PAINEL EXTENSIVO FRESNO MOBLER,UN,,199,Ativo,0,"141,49",MOBLER,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16466169596,	,PAINEL EXTENSIVO FRESNO MOBLER COR:CINAMOMO MEL/PÉROLA METALIZADO,UN,,199,Ativo,0,"141,49",MOBLER,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16466169609,	,PAINEL EXTENSIVO FRESNO MOBLER COR:PÉROLA METALIZADO/CINAMOMO MEL,UN,,199,Ativo,0,"141,49",MOBLER,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16597450770,709,PAINEL GELIUS 75 POL CINZA SALVADOS | 1 UN | R$ 900,UN,,999,Ativo,0,"513,47",salvados,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16486571697,170,PAINEL JURERE,UN,,849,Ativo,0,"467,91",BECHARA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16486573316,171,COR:CINAMOMO/OFF WHITE,UN,,849,Ativo,1,"467,91",BECHARA,0,0.00,0.00,0.00,170,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16486573317,172,"COR:NATURALLE,/OFF WHITE",UN,,849,Ativo,2,"467,91",BECHARA,0,0.00,0.00,0.00,170,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16486584809,177,PAINEL LISBOA,UN,,749,Ativo,0,"408,49",BECHARA,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16486585518,178,COR:OFF WHITE/CINAMOMO/RIPADO,UN,,749,Ativo,0,"408,49",BECHARA,0,0.00,0.00,0.00,177,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16465701006,	,PAINEL NT 1185,UN,,299,Ativo,0,165,MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,NÃO,NÃO,,Centímetro
16465701011,	,PAINEL NT 1185 COR:FREIJO/OFF WHITE,UN,,299,Ativo,0,165,MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
16465701016,	,PAINEL NT 1185 COR:FREIJO/PRETO TX,UN,,299,Ativo,0,165,MOVELIPE,0,0.00,0.00,0.00,	,,,,0,,0,	,,0,SIM,NÃO,,Centímetro
