id	title	description	link	image_link	additional_image_link	availability	rich_text_description	price	sale_price	brand	condition	color	gender	material	size	item_group_id	identifier_exists	quantity_to_sell_on_facebook	product_type
guarda-roupa-161-6-portas-pequim-castro-cedrooffwhite	Guarda Roupa 1,61 6 Portas Pequim Castro	Guarda-Roupa 1,61m 6 Portas 2 Gavetas Pequim<br>O Guarda-Roupa Pequim é a escolha ideal para quem busca praticidade, organização e um visual moderno. Seu design compacto aproveita bem o espaço, sendo perfeito para quartos de diferentes tamanhos.<br>Produzido em MDP, oferece boa resistência para o uso diário. Possui 6 portas e 2 gavetas com corrediças metálicas, proporcionando abertura suave e maior durabilidade. Os puxadores em MDF complementam o acabamento com um toque de elegância.<br>Seu amplo espaço interno conta com prateleiras e cabideiro que facilitam a organização de roupas, calçados, acessórios e objetos pessoais, mantendo tudo sempre ao alcance.<br>Características<br>- Estrutura em MDP.<br>- 6 portas.<br>- 2 gavetas com corrediças metálicas.<br>- Puxadores em MDF.<br>- Amplo espaço interno para melhor organização.<br>- Design moderno e funcional.<br>Dimensões do Produto<br>- Altura: 182,5 cm<br>- Largura: 161,7 cm<br>- Profundidade: 47 cm<br>Peso Máximo Suportado<br>- Prateleiras: até 5 kg cada.	https://moveismorante.com.br/produto/guarda-roupa-161-6-portas-pequim-castro?var=23018dd9-6c4e-47ff-ba73-d1a0dc53b6f3	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785528178923-1785528178922.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785528182113-1785528182113.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785528176442-1785528176441.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785528177690-1785528177689.jpg	in stock	Guarda-Roupa 1,61m 6 Portas 2 Gavetas Pequim<br>O Guarda-Roupa Pequim é a escolha ideal para quem busca praticidade, organização e um visual moderno. Seu design compacto aproveita bem o espaço, sendo perfeito para quartos de diferentes tamanhos.<br>Produzido em MDP, oferece boa resistência para o uso diário. Possui 6 portas e 2 gavetas com corrediças metálicas, proporcionando abertura suave e maior durabilidade. Os puxadores em MDF complementam o acabamento com um toque de elegância.<br>Seu amplo espaço interno conta com prateleiras e cabideiro que facilitam a organização de roupas, calçados, acessórios e objetos pessoais, mantendo tudo sempre ao alcance.<br>Características<br>- Estrutura em MDP.<br>- 6 portas.<br>- 2 gavetas com corrediças metálicas.<br>- Puxadores em MDF.<br>- Amplo espaço interno para melhor organização.<br>- Design moderno e funcional.<br>Dimensões do Produto<br>- Altura: 182,5 cm<br>- Largura: 161,7 cm<br>- Profundidade: 47 cm<br>Peso Máximo Suportado<br>- Prateleiras: até 5 kg cada.	949.00 BRL		Móveis Morante	new	Cedro/Off White	unisex				no	999	Furniture
a7dc0700-d67d-4be5-889e-9f6703335c46	Colchão Solteiro 88 Vennti Espuma com Mola Ensacada	Colchão Solteiro Vennti Espuma com Molas Ensacadas<br>O Colchão Vennti Solteiro foi desenvolvido para oferecer conforto, suporte e maior durabilidade. Seu sistema de molas ensacadas individualmente proporciona melhor adaptação ao corpo, reduzindo a transferência de movimentos, garantindo noites de sono mais tranquilas.<br>A estrutura conta com camadas de espumas de alta qualidade, incluindo espuma D20 e espuma D28, que oferecem um equilíbrio ideal entre maciez e sustentação. A borda perimetral em espuma D28 proporciona maior firmeza nas extremidades, aumentando a estabilidade e a vida útil do colchão.<br>O revestimento em tecido de malha 100% poliéster oferece toque macio e agradável, enquanto a lâmina de feltro isolante contribui para maior resistência e proteção da estrutura interna.<br>Características do produto:<br>Molas ensacadas individualmente.<br>Espuma convencional D20 e D28.<br>Borda perimetral reforçada em espuma D28.<br>Lâmina de feltro isolante.<br>Revestimento superior em tecido de malha 100% poliéster.<br>Faixa lateral em poliéster.<br>Excelente distribuição do peso e redução da transferência de movimentos.<br>Ideal para cama de solteiro.<br>Composição interna:<br>1 lâmina de espuma D20 (4 cm).<br>Molejo estrutural com molas ensacadas individualmente (159 molas/m²).<br>1 lâmina de feltro isolante.<br>1 lâmina de espuma D28 (3 cm).<br>Borda perimetral em espuma D28.<br>Capa com espuma D20 (2 cm).<br>Medidas:<br>25x188x88<br>Um colchão que combina conforto, suporte e estabilidade para proporcionar noites de sono mais confortáveis e revigorantes.	https://moveismorante.com.br/produto/colchao-solteiro-88-vennti-espuma-com-mola-ensacada	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785171237239-1785171237235.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785171238873-1785171238872.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785171240315-1785171240314.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785171241833-1785171241832.jpg	in stock	Colchão Solteiro Vennti Espuma com Molas Ensacadas<br>O Colchão Vennti Solteiro foi desenvolvido para oferecer conforto, suporte e maior durabilidade. Seu sistema de molas ensacadas individualmente proporciona melhor adaptação ao corpo, reduzindo a transferência de movimentos, garantindo noites de sono mais tranquilas.<br>A estrutura conta com camadas de espumas de alta qualidade, incluindo espuma D20 e espuma D28, que oferecem um equilíbrio ideal entre maciez e sustentação. A borda perimetral em espuma D28 proporciona maior firmeza nas extremidades, aumentando a estabilidade e a vida útil do colchão.<br>O revestimento em tecido de malha 100% poliéster oferece toque macio e agradável, enquanto a lâmina de feltro isolante contribui para maior resistência e proteção da estrutura interna.<br>Características do produto:<br>Molas ensacadas individualmente.<br>Espuma convencional D20 e D28.<br>Borda perimetral reforçada em espuma D28.<br>Lâmina de feltro isolante.<br>Revestimento superior em tecido de malha 100% poliéster.<br>Faixa lateral em poliéster.<br>Excelente distribuição do peso e redução da transferência de movimentos.<br>Ideal para cama de solteiro.<br>Composição interna:<br>1 lâmina de espuma D20 (4 cm).<br>Molejo estrutural com molas ensacadas individualmente (159 molas/m²).<br>1 lâmina de feltro isolante.<br>1 lâmina de espuma D28 (3 cm).<br>Borda perimetral em espuma D28.<br>Capa com espuma D20 (2 cm).<br>Medidas:<br>25x188x88<br>Um colchão que combina conforto, suporte e estabilidade para proporcionar noites de sono mais confortáveis e revigorantes.	649.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
f832c0f2-6cd7-4088-a76b-652b7fa0d000	Poltrona Viero Viana Veludo 82cm	Poltrona Veludo 82cm Viena Viero<br>Descubra a Poltrona Viana, a escolha perfeita para elevar o conforto e o estilo da sua sala de estar! Com um design aconchegante e visual envolvente, esta poltrona é a peça ideal para transformar a decoração do seu espaço, elevando-o a um patamar de sofisticação e elegância incomparáveis.<br>Características:<br>Estrutura em MDP<br>Pés de Madeira<br>Assento com mola bonnel<br>Espuma D23<br>Encosto fixo<br>Almofada solta de fibra siliconada 100<br>Suporta até 110kg<br>Revestimento em tecido veludo<br>Dimensões:<br>Altura: 86 cm<br>Largura: 82 cm<br>Profundidade: 77 cm<br>Peso: 20,00 kg	https://moveismorante.com.br/produto/poltrona-viero-viana-veludo-82cm	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785438554897-1785438554897.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785438593414-1785438593413.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785438595943-1785438595942.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785438598605-1785438598604.jpg	in stock	Poltrona Veludo 82cm Viena Viero<br>Descubra a Poltrona Viana, a escolha perfeita para elevar o conforto e o estilo da sua sala de estar! Com um design aconchegante e visual envolvente, esta poltrona é a peça ideal para transformar a decoração do seu espaço, elevando-o a um patamar de sofisticação e elegância incomparáveis.<br>Características:<br>Estrutura em MDP<br>Pés de Madeira<br>Assento com mola bonnel<br>Espuma D23<br>Encosto fixo<br>Almofada solta de fibra siliconada 100<br>Suporta até 110kg<br>Revestimento em tecido veludo<br>Dimensões:<br>Altura: 86 cm<br>Largura: 82 cm<br>Profundidade: 77 cm<br>Peso: 20,00 kg	699.00 BRL	499.00 BRL	Móveis Morante	new		unisex				no	10	Furniture
comoda-grecia-4-gavetas-2-portas-mopar-freijooffwhite	Comoda Grecia 4 gavetas 2 Portas Mopar	cômoda grécia, com 2 portas, 2 prateleiras, 4 gavetas<br>📏 Dimensões: 1,20 x 0,41 x 0,92 ( L X P X A)	https://moveismorante.com.br/produto/comoda-grecia-4-gavetas-2-portas-mopar?var=e14d2929-9364-4a9b-a93f-35185365088e	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785256694773-1785256694773.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785256697864-1785256697863.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785256711151-1785256711151.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785256715888-1785256715888.jpg	out of stock	cômoda grécia, com 2 portas, 2 prateleiras, 4 gavetas<br>📏 Dimensões: 1,20 x 0,41 x 0,92 ( L X P X A)	599.00 BRL		Móveis Morante	new	Freijó/Off White	unisex				no	0	Furniture
comoda-grecia-4-gavetas-2-portas-mopar-freijografite	Comoda Grecia 4 gavetas 2 Portas Mopar	cômoda grécia, com 2 portas, 2 prateleiras, 4 gavetas<br>📏 Dimensões: 1,20 x 0,41 x 0,92 ( L X P X A)	https://moveismorante.com.br/produto/comoda-grecia-4-gavetas-2-portas-mopar?var=c7048af5-882a-40ef-a778-2153ea75c0c7	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785256720166-1785256720166.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785256726655-1785256726654.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785256730296-1785256730295.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785256745268-1785256745268.jpg	out of stock	cômoda grécia, com 2 portas, 2 prateleiras, 4 gavetas<br>📏 Dimensões: 1,20 x 0,41 x 0,92 ( L X P X A)	599.00 BRL		Móveis Morante	new	Freijó/Grafite	unisex				no	0	Furniture
balcao-fruteira-dulce-2-cestos-de-metal-branco	Balcão Fruteira Dulce 2 Cestos de Metal	Fruteira Dulce - Darmóvel Móveis<br>A linha de Cozinha da Darmóvel Móveis possui excelente acabamento de pintura, agregando valor ao ambiente, produtos com altíssima qualidade.<br>Características da Fruteira Dulce Darmóvel:<br>- Produzida em MDP/MDF de alta qualidade;<br>- Acabamento de pintura texturizada padrão fosco;<br>- 3 suportes metálicos para frutas;<br>- Ótimo espaço para bebedouro;<br>- Cor Castanho com Tampo cor Alicante<br>Dimensões da Fruteira Darmóvel:<br>- Altura externa: 90 cm<br>- Largura externa: 35 cm<br>- Profundidade externa: 35 cm	https://moveismorante.com.br/produto/balcao-fruteira-dulce-2-cestos-de-metal?var=86c15ee4-fb51-4008-948a-ebfb0739f5f6	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785435145786-1785435145785.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785435136238-1785435136238.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785435142344-1785435142343.jpg	out of stock	Fruteira Dulce - Darmóvel Móveis<br>A linha de Cozinha da Darmóvel Móveis possui excelente acabamento de pintura, agregando valor ao ambiente, produtos com altíssima qualidade.<br>Características da Fruteira Dulce Darmóvel:<br>- Produzida em MDP/MDF de alta qualidade;<br>- Acabamento de pintura texturizada padrão fosco;<br>- 3 suportes metálicos para frutas;<br>- Ótimo espaço para bebedouro;<br>- Cor Castanho com Tampo cor Alicante<br>Dimensões da Fruteira Darmóvel:<br>- Altura externa: 90 cm<br>- Largura externa: 35 cm<br>- Profundidade externa: 35 cm	249.00 BRL		Móveis Morante	new	Branco	unisex				no	0	Furniture
balcao-fruteira-dulce-2-cestos-de-metal-freijomatt	Balcão Fruteira Dulce 2 Cestos de Metal	Fruteira Dulce - Darmóvel Móveis<br>A linha de Cozinha da Darmóvel Móveis possui excelente acabamento de pintura, agregando valor ao ambiente, produtos com altíssima qualidade.<br>Características da Fruteira Dulce Darmóvel:<br>- Produzida em MDP/MDF de alta qualidade;<br>- Acabamento de pintura texturizada padrão fosco;<br>- 3 suportes metálicos para frutas;<br>- Ótimo espaço para bebedouro;<br>- Cor Castanho com Tampo cor Alicante<br>Dimensões da Fruteira Darmóvel:<br>- Altura externa: 90 cm<br>- Largura externa: 35 cm<br>- Profundidade externa: 35 cm	https://moveismorante.com.br/produto/balcao-fruteira-dulce-2-cestos-de-metal?var=0321bd69-9d7c-4b91-a282-871e3330a8ca	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785435149048-1785435149048.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785435152287-1785435152286.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785435156396-1785435156395.jpg	in stock	Fruteira Dulce - Darmóvel Móveis<br>A linha de Cozinha da Darmóvel Móveis possui excelente acabamento de pintura, agregando valor ao ambiente, produtos com altíssima qualidade.<br>Características da Fruteira Dulce Darmóvel:<br>- Produzida em MDP/MDF de alta qualidade;<br>- Acabamento de pintura texturizada padrão fosco;<br>- 3 suportes metálicos para frutas;<br>- Ótimo espaço para bebedouro;<br>- Cor Castanho com Tampo cor Alicante<br>Dimensões da Fruteira Darmóvel:<br>- Altura externa: 90 cm<br>- Largura externa: 35 cm<br>- Profundidade externa: 35 cm	249.00 BRL		Móveis Morante	new	Freijó Matt	unisex				no	999	Furniture
b2b3c104-f76f-4c1d-8b1e-606ac66ee75d	Cabeceira 140 Casal ADF Paris Veludo Terra Cota	Cabeceira estofada ADF Paris Casal, 140, tecido veludo terra cota, acompanha pá de chapas para fixação na base	https://moveismorante.com.br/produto/cabeceira-140-casal-adf-paris-veludo-terra-cota	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786324505343-1786324505342.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786324508405-1786324508405.jpg	in stock	Cabeceira estofada ADF Paris Casal, 140, tecido veludo terra cota, acompanha pá de chapas para fixação na base	349.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
36733e9a-5bd8-46e3-88e1-659ac39cf946	Colchão de Espuma D28 Largura 88	Colchão de espuma D28, tamanho solteiro largura 88, Gazin, 100% poliéster.<br>12x88x188	https://moveismorante.com.br/produto/colchao-de-espuma-d28-largura-88	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498300393-1786498300393.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498303761-1786498303761.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498306893-1786498306893.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498313799-1786498313799.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786498317454-1786498317454.jpg	in stock	Colchão de espuma D28, tamanho solteiro largura 88, Gazin, 100% poliéster.<br>12x88x188	499.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
11e8c6a5-1aea-4757-bbb5-272086e33d48	Cristaleira Tiffany Com Espelho Pés Palitos	Cristaleira Tifanny Off White - Imcal Móveis<br>A Cristaleira Tifanny - Imcal Móveis além de portas, laterais e prateleiras de vidro temperado, possui lindos pés com estilo retrô que garantem um charme a mais na peça. Charmosa e funcional, acomoda todos os seus objetos mais estimados.<br>Dimensões do Produto Montado:<br>Altura: 179 cm<br>Largura: 75,5 cm<br>Profundidade: 38 cm<br>Observações:<br>- Portas, prateleiras e laterais em vidro temperado;<br>- Puxadores de alumínio polido;<br>- Espelho no fundo de 3mm;<br>- Luminária LED (Bivolt);<br>- 4 pés com estilo Retrô em madeira maciça;<br>- Pintura Ultravioleta com acabamento brilho.	https://moveismorante.com.br/produto/cristaleira-tiffany-com-espelho-pes-palitos	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785337736722-1785337736721.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785337738479-1785337738478.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785337739861-1785337739861.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785337741231-1785337741230.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785337742547-1785337742546.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785337743880-1785337743880.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785337745307-1785337745306.jpg	in stock	Cristaleira Tifanny Off White - Imcal Móveis<br>A Cristaleira Tifanny - Imcal Móveis além de portas, laterais e prateleiras de vidro temperado, possui lindos pés com estilo retrô que garantem um charme a mais na peça. Charmosa e funcional, acomoda todos os seus objetos mais estimados.<br>Dimensões do Produto Montado:<br>Altura: 179 cm<br>Largura: 75,5 cm<br>Profundidade: 38 cm<br>Observações:<br>- Portas, prateleiras e laterais em vidro temperado;<br>- Puxadores de alumínio polido;<br>- Espelho no fundo de 3mm;<br>- Luminária LED (Bivolt);<br>- 4 pés com estilo Retrô em madeira maciça;<br>- Pintura Ultravioleta com acabamento brilho.	1499.00 BRL	1199.00 BRL	Móveis Morante	new		unisex				no	10	Furniture
balcao-para-pia-120-3-gavetas-100-mdf-darmovel-branco	Balcão para Pia 1,20 3 Gavetas 100% MDF Darmovel	Balcão para pia 3 Gavetas, estrutura 100% MDF, pés de plástico, puxadores em MDF, dobradiças e corrediças metálicas, regulagem nos pés<br>120 x 81,5 x 51 ( L x A x P)	https://moveismorante.com.br/produto/balcao-para-pia-120-3-gavetas-100-mdf-darmovel?var=db03cb94-ceba-4c31-8085-49d8de01ffa2	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785867143103-1785867143102.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785867152460-1785867152459.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785867160448-1785867160448.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785867177512-1785867177511.jpg	in stock	Balcão para pia 3 Gavetas, estrutura 100% MDF, pés de plástico, puxadores em MDF, dobradiças e corrediças metálicas, regulagem nos pés<br>120 x 81,5 x 51 ( L x A x P)	479.00 BRL		Móveis Morante	new	Branco	unisex				no	999	Furniture
balcao-para-pia-120-3-gavetas-100-mdf-darmovel-freijomattareia	Balcão para Pia 1,20 3 Gavetas 100% MDF Darmovel	Balcão para pia 3 Gavetas, estrutura 100% MDF, pés de plástico, puxadores em MDF, dobradiças e corrediças metálicas, regulagem nos pés<br>120 x 81,5 x 51 ( L x A x P)	https://moveismorante.com.br/produto/balcao-para-pia-120-3-gavetas-100-mdf-darmovel?var=b7048f06-f01f-414f-8da4-e23aaa012a68	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785867147373-1785867147373.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785867149840-1785867149840.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785867163865-1785867163865.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785867155674-1785867155673.jpg	in stock	Balcão para pia 3 Gavetas, estrutura 100% MDF, pés de plástico, puxadores em MDF, dobradiças e corrediças metálicas, regulagem nos pés<br>120 x 81,5 x 51 ( L x A x P)	479.00 BRL		Móveis Morante	new	Freijó Matt/Areia	unisex				no	999	Furniture
df6f6415-185a-41ad-ac6a-1e2124670793	Armário Torre Paneleiro 2 portas Tela Sul	PANELEIRO TELASUL LUMINA 70CM 2PT Cinza/Cinza<br>Medidas externas do produto:<br>700mm (L) X 2400mm (A) X 511mm (PROF)<br>Informações técnicas:<br>Material: MDP<br>Cores: Cinza Supremo	https://moveismorante.com.br/produto/armario-torre-paneleiro-2-portas-tela-sul	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471894830-1786471894827.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471898613-1786471898613.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471901236-1786471901235.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471904096-1786471904096.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471909305-1786471909304.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471912350-1786471912350.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471914076-1786471914075.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471917372-1786471917371.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786471919665-1786471919663.jpg	in stock	PANELEIRO TELASUL LUMINA 70CM 2PT Cinza/Cinza<br>Medidas externas do produto:<br>700mm (L) X 2400mm (A) X 511mm (PROF)<br>Informações técnicas:<br>Material: MDP<br>Cores: Cinza Supremo	999.00 BRL	599.00 BRL	Móveis Morante	new		unisex				no	10	Furniture
ccd24699-628e-4e03-b20c-a6c9f28d6ce6	Conjunto de Mesa Mônaco 1,37 m com Vidro e 6 Poltronas	Conjunto Sala de Jantar Mesa Mônaco 137cm 6 Poltronas Grécia Madetal<br>Conjunto de Sala de Jantar Madetal Mônaco Mesa com Tampo de Vidro e Poltronas Grécia madeira maciça<br>Transforme sua sala de jantar em um ambiente moderno, elegante e acolhedor com o Conjunto de Sala de Jantar Madetal Mônaco. Com design contemporâneo e acabamento sofisticado, a mesa e as poltronas oferecem conforto, estilo e praticidade para o dia a dia.<br>A Mesa Mônaco é produzida em MDP e madeira maciça com acabamento PU, garantindo resistência, durabilidade e fácil manutenção. O tampo em vidro confere sofisticação e modernidade, além de facilitar a limpeza. Com formato aconchegante, acomoda confortavelmente até 6 pessoas. Sua altura de 82 cm proporciona ergonomia e conforto durante as refeições.<br>As poltronas Grécia complementam o conjunto com charme e conforto, produzidas em madeira maciça de eucalipto e assento estofado com espuma D40, oferecendo maciez e firmeza. O encosto traz um toque de elegância e tendência de decoração, enquanto o revestimento em tecido linho facilita a limpeza, sendo ideal para uso diário. Cada poltrona suporta até 120 kg e já é enviada montada.<br>Características da Mesa Mônaco<br>Material da Estrutura: MDP e madeira maciça<br>Tampo com Vidro colado<br>Acabamento: PU<br>Características das Poltronas Grécia<br>Material: Madeira maciça de eucalipto<br>Assento: Estofado com espuma D40<br>Revestimento: Tecido linho<br>Capacidade por poltrona: 120 kg<br>Dimensões da mesa:<br>Altura: 82 cm<br>Largura: 137 cm<br>Profundidade: 137 cm<br>Dimensões da Poltrona:<br>Altura 83 cm<br>Largura 42 cm<br>Profundidade 54 cm	https://moveismorante.com.br/produto/conjunto-de-mesa-monaco-137-m-com-vidro-e-6-poltronas	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437917873-1785437917872.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437928322-1785437928322.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437932230-1785437932229.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437935431-1785437935430.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437939998-1785437939997.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437947263-1785437947263.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437949883-1785437949881.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437952847-1785437952846.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437955968-1785437955967.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785437959073-1785437959073.jpg	in stock	Conjunto Sala de Jantar Mesa Mônaco 137cm 6 Poltronas Grécia Madetal<br>Conjunto de Sala de Jantar Madetal Mônaco Mesa com Tampo de Vidro e Poltronas Grécia madeira maciça<br>Transforme sua sala de jantar em um ambiente moderno, elegante e acolhedor com o Conjunto de Sala de Jantar Madetal Mônaco. Com design contemporâneo e acabamento sofisticado, a mesa e as poltronas oferecem conforto, estilo e praticidade para o dia a dia.<br>A Mesa Mônaco é produzida em MDP e madeira maciça com acabamento PU, garantindo resistência, durabilidade e fácil manutenção. O tampo em vidro confere sofisticação e modernidade, além de facilitar a limpeza. Com formato aconchegante, acomoda confortavelmente até 6 pessoas. Sua altura de 82 cm proporciona ergonomia e conforto durante as refeições.<br>As poltronas Grécia complementam o conjunto com charme e conforto, produzidas em madeira maciça de eucalipto e assento estofado com espuma D40, oferecendo maciez e firmeza. O encosto traz um toque de elegância e tendência de decoração, enquanto o revestimento em tecido linho facilita a limpeza, sendo ideal para uso diário. Cada poltrona suporta até 120 kg e já é enviada montada.<br>Características da Mesa Mônaco<br>Material da Estrutura: MDP e madeira maciça<br>Tampo com Vidro colado<br>Acabamento: PU<br>Características das Poltronas Grécia<br>Material: Madeira maciça de eucalipto<br>Assento: Estofado com espuma D40<br>Revestimento: Tecido linho<br>Capacidade por poltrona: 120 kg<br>Dimensões da mesa:<br>Altura: 82 cm<br>Largura: 137 cm<br>Profundidade: 137 cm<br>Dimensões da Poltrona:<br>Altura 83 cm<br>Largura 42 cm<br>Profundidade 54 cm	2999.00 BRL	2499.00 BRL	Móveis Morante	new		unisex				no	10	Furniture
575afc18-cc9a-468b-abe6-783d9d0a93a0	Cabeceira 140 Casal ADF Letícia Veludo	Cabeceira estofada ADF Casal, 140, tecido veludo grafite, acompanha pá chapas de fixação na base	https://moveismorante.com.br/produto/cabeceira-140-casal-adf-leticia-veludo	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786325045513-1786325045513.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786325048873-1786325048873.jpg	in stock	Cabeceira estofada ADF Casal, 140, tecido veludo grafite, acompanha pá chapas de fixação na base	349.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
